Annual precipitation,Temperature Change on Land,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean Cup,Sweetness,Cupper Points,Total Cup Points,Moisture,Category One Defects,Quakers,Category Two Defects,Altitude,Processing Method_Natural / Dry,Processing Method_Other,Processing Method_Pulped natural / honey,Processing Method_Semi-washed / Semi-pulped,Processing Method_Washed / Wet,Processing Method_Anaerobico 1000h,Processing Method_intrinsic cherry,Processing Method_Double Anaerobic Washed,Processing Method_Fermented in barrels with figs 4days,Processing Method_Double Carbonic Maceration / Natural,Total Yield
1740.583,1.544,7.42,7.42,7.5,7.42,7.42,7.5,10.0,10.0,10.0,7.5,82.17,0.11,0,1.0,5,934.0,1,0,0,0,0,0,0,0,0,0,116307.69
1740.583,1.544,7.42,7.42,7.5,7.42,7.42,7.5,10.0,10.0,10.0,7.5,82.17,0.11,0,1.0,5,934.0,1,0,0,0,0,0,0,0,0,0,116307.69
1740.583,1.544,7.42,7.58,7.42,7.5,7.42,7.25,10.0,10.0,10.0,7.5,82.08,0.11,0,1.0,3,894.0,1,0,0,0,0,0,0,0,0,0,116307.69
1740.583,1.544,7.42,7.58,7.42,7.5,7.42,7.25,10.0,10.0,10.0,7.5,82.08,0.11,0,1.0,3,894.0,1,0,0,0,0,0,0,0,0,0,116307.69
1740.583,1.544,7.5,7.33,7.42,7.5,7.33,7.42,10.0,10.0,10.0,7.5,82.0,0.11,0,2.0,3,944.0,1,0,0,0,0,0,0,0,0,0,116307.69
1740.583,1.544,7.5,7.33,7.42,7.5,7.33,7.42,10.0,10.0,10.0,7.5,82.0,0.11,0,2.0,3,944.0,1,0,0,0,0,0,0,0,0,0,116307.69
1740.583,1.544,7.42,7.5,7.42,7.5,7.42,7.25,10.0,10.0,10.0,7.33,81.83,0.11,0,1.0,3,973.0,1,0,0,0,0,0,0,0,0,0,116307.69
1740.583,1.544,7.42,7.5,7.42,7.5,7.42,7.25,10.0,10.0,10.0,7.33,81.83,0.11,0,1.0,3,973.0,1,0,0,0,0,0,0,0,0,0,116307.69
1740.583,1.544,7.58,7.42,7.5,7.25,7.75,7.58,9.33,10.0,9.33,7.33,81.08,0.11,5,0.0,8,695.0,1,0,0,0,0,0,0,0,0,0,116307.69
1740.583,1.544,7.58,7.42,7.5,7.25,7.75,7.58,9.33,10.0,9.33,7.33,81.08,0.11,5,0.0,8,695.0,1,0,0,0,0,0,0,0,0,0,116307.69
1740.583,1.544,7.42,7.33,7.33,7.5,7.5,7.33,10.0,10.0,10.0,7.5,81.92,0.11,0,0.0,4,1020.0,1,0,0,0,0,0,0,0,0,0,116307.69
1740.583,1.544,7.42,7.33,7.33,7.5,7.5,7.33,10.0,10.0,10.0,7.5,81.92,0.11,0,0.0,4,1020.0,1,0,0,0,0,0,0,0,0,0,116307.69
1747.5599,1.432,7.5,7.75,7.58,7.5,7.58,7.5,10.0,10.0,10.0,8.5,83.92,0.0,0,0.0,3,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.5,7.75,7.58,7.5,7.58,7.5,10.0,10.0,10.0,8.5,83.92,0.0,0,0.0,3,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.67,7.67,7.58,7.75,7.67,7.67,10.0,10.0,10.0,7.75,83.75,0.11,0,0.0,5,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.67,7.67,7.58,7.75,7.67,7.67,10.0,10.0,10.0,7.75,83.75,0.11,0,0.0,5,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.67,7.83,7.5,7.67,7.67,7.5,10.0,10.0,10.0,7.83,83.67,0.11,0,0.0,2,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.67,7.83,7.5,7.67,7.67,7.5,10.0,10.0,10.0,7.83,83.67,0.11,0,0.0,2,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.58,7.67,7.58,7.58,7.67,7.58,10.0,10.0,10.0,7.92,83.58,0.11,0,0.0,5,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.58,7.67,7.58,7.58,7.67,7.58,10.0,10.0,10.0,7.92,83.58,0.11,0,0.0,5,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.67,7.42,7.5,7.58,7.67,7.58,10.0,10.0,10.0,7.75,83.17,0.11,0,0.0,4,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.67,7.42,7.5,7.58,7.67,7.58,10.0,10.0,10.0,7.75,83.17,0.11,0,0.0,4,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.58,7.5,7.5,7.75,7.67,7.5,10.0,10.0,10.0,7.5,83.0,0.0,0,0.0,4,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.58,7.5,7.5,7.75,7.67,7.5,10.0,10.0,10.0,7.5,83.0,0.0,0,0.0,4,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.67,7.58,7.5,7.58,7.58,7.5,10.0,10.0,10.0,7.5,82.92,0.0,0,0.0,0,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.67,7.58,7.5,7.58,7.58,7.5,10.0,10.0,10.0,7.5,82.92,0.0,0,0.0,0,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.5,7.58,7.25,7.75,7.58,7.5,10.0,10.0,10.0,7.5,82.67,0.0,0,0.0,4,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.5,7.58,7.25,7.75,7.58,7.5,10.0,10.0,10.0,7.5,82.67,0.0,0,0.0,4,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.5,7.5,7.5,7.5,7.58,7.5,10.0,10.0,10.0,7.42,82.5,0.11,0,0.0,4,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.5,7.5,7.5,7.5,7.58,7.5,10.0,10.0,10.0,7.42,82.5,0.11,0,0.0,4,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.42,7.5,7.25,7.5,7.5,7.25,10.0,10.0,10.0,7.25,81.67,0.11,0,0.0,5,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.42,7.5,7.25,7.5,7.5,7.25,10.0,10.0,10.0,7.25,81.67,0.11,0,0.0,5,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,10.0,7.25,80.25,0.11,0,1.0,1,995.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,10.0,7.25,80.25,0.11,0,1.0,1,995.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,10.0,7.08,80.08,0.11,0,0.0,5,1100.0,0,0,1,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,10.0,7.08,80.08,0.11,0,0.0,5,1100.0,0,0,1,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.5,7.33,7.42,7.58,7.58,6.92,8.0,8.0,10.0,7.0,77.33,0.0,0,0.0,3,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1747.5599,1.432,7.5,7.33,7.42,7.58,7.58,6.92,8.0,8.0,10.0,7.0,77.33,0.0,0,0.0,3,890.0,1,0,0,0,0,0,0,0,0,0,103269.23
1769.5098,1.149,7.42,7.5,7.58,7.33,7.33,7.25,10.0,10.0,10.0,7.587932960893855,81.75,0.111,0,0.3146067415730337,0,950.0,1,0,0,0,0,0,0,0,0,0,497666.67
1769.5098,1.149,7.42,7.5,7.58,7.33,7.33,7.25,10.0,10.0,10.0,7.587932960893855,81.75,0.111,0,0.3146067415730337,0,950.0,1,0,0,0,0,0,0,0,0,0,497666.67
1769.5098,1.149,7.25,7.17,7.17,7.08,7.17,7.17,10.0,10.0,10.0,7.587932960893855,80.17,0.116,0,0.3146067415730337,2,1200.0,1,0,0,0,0,0,0,0,0,0,497666.67
1769.5098,1.149,7.25,7.17,7.17,7.08,7.17,7.17,10.0,10.0,10.0,7.587932960893855,80.17,0.116,0,0.3146067415730337,2,1200.0,1,0,0,0,0,0,0,0,0,0,497666.67
1769.5098,1.149,7.25,7.08,6.67,6.83,6.83,6.67,10.0,10.0,10.0,7.587932960893855,78.0,0.113,0,0.3146067415730337,1,975.0,0,0,0,1,0,0,0,0,0,0,497666.67
1769.5098,1.149,7.25,7.08,6.67,6.83,6.83,6.67,10.0,10.0,10.0,7.587932960893855,78.0,0.113,0,0.3146067415730337,1,975.0,0,0,0,1,0,0,0,0,0,0,497666.67
1697.9008,0.997,7.83,8.08,7.83,7.92,8.0,7.83,10.0,10.0,10.0,7.587932960893855,85.5,0.113,2,0.3146067415730337,3,1250.0,0,0,1,0,0,0,0,0,0,0,226642.86
1697.9008,0.997,7.83,8.08,7.83,7.92,8.0,7.83,10.0,10.0,10.0,7.587932960893855,85.5,0.113,2,0.3146067415730337,3,1250.0,0,0,1,0,0,0,0,0,0,0,226642.86
1697.9008,0.997,7.83,7.92,7.75,7.92,7.67,7.83,10.0,10.0,10.0,7.587932960893855,84.75,0.112,0,0.3146067415730337,5,1100.0,0,0,0,0,0,0,0,0,0,1,226642.86
1697.9008,0.997,7.83,7.92,7.75,7.92,7.67,7.83,10.0,10.0,10.0,7.587932960893855,84.75,0.112,0,0.3146067415730337,5,1100.0,0,0,0,0,0,0,0,0,0,1,226642.86
1697.9008,0.997,7.5,7.5,7.42,7.33,7.33,7.33,10.0,10.0,10.0,7.587932960893855,81.83,0.113,0,0.3146067415730337,2,1000.0,0,0,1,0,0,0,0,0,0,0,226642.86
1697.9008,0.997,7.5,7.5,7.42,7.33,7.33,7.33,10.0,10.0,10.0,7.587932960893855,81.83,0.113,0,0.3146067415730337,2,1000.0,0,0,1,0,0,0,0,0,0,0,226642.86
1697.9008,0.997,7.58,7.5,7.5,7.83,7.67,7.5,10.0,10.0,10.0,7.587932960893855,83.25,0.116,0,0.3146067415730337,4,950.0,1,0,0,0,0,0,0,0,0,0,226642.86
1697.9008,0.997,7.58,7.5,7.5,7.83,7.67,7.5,10.0,10.0,10.0,7.587932960893855,83.25,0.116,0,0.3146067415730337,4,950.0,1,0,0,0,0,0,0,0,0,0,226642.86
1697.9008,0.997,7.5,7.58,7.5,7.5,7.67,7.42,10.0,10.0,10.0,7.587932960893855,82.5,0.118,0,0.3146067415730337,1,1100.0,1,0,0,0,0,0,0,0,0,0,226642.86
1697.9008,0.997,7.5,7.58,7.5,7.5,7.67,7.42,10.0,10.0,10.0,7.587932960893855,82.5,0.118,0,0.3146067415730337,1,1100.0,1,0,0,0,0,0,0,0,0,0,226642.86
1697.9008,0.997,7.42,7.42,7.25,7.25,7.17,7.25,10.0,10.0,10.0,7.587932960893855,81.0,0.106,0,0.3146067415730337,1,1200.0,1,0,0,0,0,0,0,0,0,0,226642.86
1697.9008,0.997,7.42,7.42,7.25,7.25,7.17,7.25,10.0,10.0,10.0,7.587932960893855,81.0,0.106,0,0.3146067415730337,1,1200.0,1,0,0,0,0,0,0,0,0,0,226642.86
1697.9008,0.997,7.17,7.17,6.92,7.17,7.42,7.17,10.0,10.0,10.0,7.587932960893855,80.08,0.114,0,0.3146067415730337,4,950.0,1,0,0,0,0,0,0,0,0,0,226642.86
1697.9008,0.997,7.17,7.17,6.92,7.17,7.42,7.17,10.0,10.0,10.0,7.587932960893855,80.08,0.114,0,0.3146067415730337,4,950.0,1,0,0,0,0,0,0,0,0,0,226642.86
1427.0691,1.648,8.5,8.5,8.25,8.42,8.25,8.17,10.0,10.0,10.0,8.42,88.5,0.108,0,0.3146067415730337,2,1100.0,1,0,0,0,0,0,0,0,0,0,131434.34
781.849,1.087,7.67,8.0,7.75,7.83,7.75,7.58,10.0,10.0,10.0,7.92,84.5,0.0,0,0.0,2,1100.0,0,0,0,0,1,0,0,0,0,0,14625.0
781.849,1.087,7.67,8.0,7.75,7.83,7.75,7.58,10.0,10.0,10.0,7.92,84.5,0.0,0,0.0,2,1100.0,0,0,0,0,1,0,0,0,0,0,14625.0
781.849,1.087,7.25,7.08,7.25,7.17,7.33,7.17,10.0,10.0,10.0,7.17,80.42,0.17,0,0.0,14,1700.0,0,0,0,0,1,0,0,0,0,0,14625.0
781.849,1.087,7.25,7.08,7.25,7.17,7.33,7.17,10.0,10.0,10.0,7.17,80.42,0.17,0,0.0,14,1700.0,0,0,0,0,1,0,0,0,0,0,14625.0
781.849,1.087,7.0,6.92,6.83,7.17,7.17,7.17,10.0,10.0,9.33,7.08,78.67,0.0,0,0.0,5,1850.0,0,0,0,0,1,0,0,0,0,0,14625.0
781.849,1.087,7.0,6.92,6.83,7.17,7.17,7.17,10.0,10.0,9.33,7.08,78.67,0.0,0,0.0,5,1850.0,0,0,0,0,1,0,0,0,0,0,14625.0
781.849,1.087,7.33,7.17,6.92,7.08,7.33,7.0,9.33,9.33,9.33,7.17,78.0,0.1,0,0.0,28,1200.0,0,0,0,0,1,0,0,0,0,0,14625.0
781.849,1.087,7.33,7.17,6.92,7.08,7.33,7.0,9.33,9.33,9.33,7.17,78.0,0.1,0,0.0,28,1200.0,0,0,0,0,1,0,0,0,0,0,14625.0
810.2241,1.3,8.42,8.25,8.08,8.17,7.92,8.0,10.0,10.0,10.0,8.42,87.25,0.1,0,0.0,0,1450.0,0,0,0,0,1,0,0,0,0,0,4791.67
810.2241,1.3,8.42,8.25,8.08,8.17,7.92,8.0,10.0,10.0,10.0,8.42,87.25,0.1,0,0.0,0,1450.0,0,0,0,0,1,0,0,0,0,0,4791.67
810.2241,1.3,8.0,8.0,8.0,7.83,7.83,7.75,10.0,10.0,10.0,7.92,85.33,0.1,0,0.0,0,1700.0,1,0,0,0,0,0,0,0,0,0,4791.67
810.2241,1.3,8.0,8.0,8.0,7.83,7.83,7.75,10.0,10.0,10.0,7.92,85.33,0.1,0,0.0,0,1700.0,1,0,0,0,0,0,0,0,0,0,4791.67
810.2241,1.3,7.75,7.92,7.67,7.83,7.75,7.67,10.0,10.0,10.0,7.92,84.5,0.1,0,0.0,1,1680.0,0,0,0,0,1,0,0,0,0,0,4791.67
810.2241,1.3,7.75,7.92,7.67,7.83,7.75,7.67,10.0,10.0,10.0,7.92,84.5,0.1,0,0.0,1,1680.0,0,0,0,0,1,0,0,0,0,0,4791.67
810.2241,1.3,7.83,7.83,7.58,7.75,7.75,7.75,10.0,10.0,10.0,7.75,84.25,0.1,0,0.0,1,1400.0,1,0,0,0,0,0,0,0,0,0,4791.67
810.2241,1.3,7.83,7.83,7.58,7.75,7.75,7.75,10.0,10.0,10.0,7.75,84.25,0.1,0,0.0,1,1400.0,1,0,0,0,0,0,0,0,0,0,4791.67
810.2241,1.3,7.83,7.75,7.67,7.5,7.58,7.67,10.0,10.0,10.0,7.75,83.75,0.1,0,1.0,2,1650.0,0,0,0,0,1,0,0,0,0,0,4791.67
810.2241,1.3,7.83,7.75,7.67,7.5,7.58,7.67,10.0,10.0,10.0,7.75,83.75,0.1,0,1.0,2,1650.0,0,0,0,0,1,0,0,0,0,0,4791.67
810.2241,1.3,7.67,7.58,7.58,7.58,7.67,7.75,10.0,10.0,10.0,7.75,83.58,0.1,0,1.0,4,1100.0,0,0,0,0,1,0,0,0,0,0,4791.67
810.2241,1.3,7.67,7.58,7.58,7.58,7.67,7.75,10.0,10.0,10.0,7.75,83.58,0.1,0,1.0,4,1100.0,0,0,0,0,1,0,0,0,0,0,4791.67
810.2241,1.3,7.5,7.67,7.33,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.17,0.11,0,0.0,0,1200.0,0,0,0,0,1,0,0,0,0,0,4791.67
810.2241,1.3,7.5,7.67,7.33,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.17,0.11,0,0.0,0,1200.0,0,0,0,0,1,0,0,0,0,0,4791.67
810.2241,1.3,7.67,7.67,7.5,7.67,7.42,7.58,10.0,10.0,10.0,7.67,83.17,0.1,0,0.0,3,1600.0,0,0,0,0,1,0,0,0,0,0,4791.67
810.2241,1.3,7.67,7.67,7.5,7.67,7.42,7.58,10.0,10.0,10.0,7.67,83.17,0.1,0,0.0,3,1600.0,0,0,0,0,1,0,0,0,0,0,4791.67
810.2241,1.3,7.67,7.5,7.33,7.33,7.67,7.67,10.0,10.0,10.0,7.58,82.75,0.1,0,0.0,0,1100.0,1,0,0,0,0,0,0,0,0,0,4791.67
810.2241,1.3,7.67,7.5,7.33,7.33,7.67,7.67,10.0,10.0,10.0,7.58,82.75,0.1,0,0.0,0,1100.0,1,0,0,0,0,0,0,0,0,0,4791.67
810.2241,1.3,7.5,7.67,7.42,7.67,7.5,7.5,10.0,10.0,10.0,7.5,82.75,0.11,0,0.0,2,1500.0,0,0,0,0,1,0,0,0,0,0,4791.67
810.2241,1.3,7.5,7.67,7.42,7.67,7.5,7.5,10.0,10.0,10.0,7.5,82.75,0.11,0,0.0,2,1500.0,0,0,0,0,1,0,0,0,0,0,4791.67
810.2241,1.3,7.67,7.42,7.42,7.5,7.42,7.42,10.0,10.0,10.0,7.58,82.42,0.1,0,0.0,0,1600.0,0,0,0,0,1,0,0,0,0,0,4791.67
810.2241,1.3,7.67,7.42,7.42,7.5,7.42,7.42,10.0,10.0,10.0,7.58,82.42,0.1,0,0.0,0,1600.0,0,0,0,0,1,0,0,0,0,0,4791.67
810.2241,1.3,7.5,7.58,7.42,7.5,7.42,7.42,10.0,10.0,10.0,7.5,82.33,0.12,0,6.0,2,1580.0,0,0,1,0,0,0,0,0,0,0,4791.67
810.2241,1.3,7.5,7.58,7.42,7.5,7.42,7.42,10.0,10.0,10.0,7.5,82.33,0.12,0,6.0,2,1580.0,0,0,1,0,0,0,0,0,0,0,4791.67
3613.9207,1.034,8.0,7.67,7.67,7.25,7.67,7.5,10.0,10.0,10.0,7.5,83.25,0.13,0,0.0,1,1880.0,0,0,0,0,0,0,0,0,0,0,53500.0
3613.9207,1.034,8.0,7.67,7.67,7.25,7.67,7.5,10.0,10.0,10.0,7.5,83.25,0.13,0,0.0,1,1880.0,0,0,0,0,0,0,0,0,0,0,53500.0
3613.9207,1.034,7.92,7.75,7.5,7.42,7.42,7.67,10.0,10.0,10.0,7.58,83.25,0.04,0,0.0,1,1800.0,0,0,0,0,0,0,0,0,0,0,53500.0
3613.9207,1.034,7.92,7.75,7.5,7.42,7.42,7.67,10.0,10.0,10.0,7.58,83.25,0.04,0,0.0,1,1800.0,0,0,0,0,0,0,0,0,0,0,53500.0
3613.9207,1.034,7.83,7.75,7.33,7.25,7.42,7.92,10.0,10.0,10.0,7.58,83.08,0.08,1,0.0,3,1880.0,0,0,0,0,0,0,0,0,0,0,53500.0
3613.9207,1.034,7.83,7.75,7.33,7.25,7.42,7.92,10.0,10.0,10.0,7.58,83.08,0.08,1,0.0,3,1880.0,0,0,0,0,0,0,0,0,0,0,53500.0
3613.9207,1.034,7.67,7.33,7.33,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.92,0.09,0,0.0,1,1600.0,0,0,0,0,0,0,0,0,0,0,53500.0
3613.9207,1.034,7.67,7.33,7.33,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.92,0.09,0,0.0,1,1600.0,0,0,0,0,0,0,0,0,0,0,53500.0
3613.9207,1.034,7.33,7.33,7.0,6.83,7.33,7.67,10.0,10.0,10.0,7.33,80.83,0.01,0,0.0,1,1800.0,0,0,0,0,0,0,0,0,0,0,53500.0
3613.9207,1.034,7.33,7.33,7.0,6.83,7.33,7.67,10.0,10.0,10.0,7.33,80.83,0.01,0,0.0,1,1800.0,0,0,0,0,0,0,0,0,0,0,53500.0
3560.0776,0.491,7.83,7.83,7.58,7.33,7.42,7.67,10.0,10.0,10.0,8.08,83.75,0.1,0,0.0,1,1600.0,0,0,0,0,0,0,0,0,0,0,19541.67
3560.0776,0.491,7.83,7.83,7.58,7.33,7.42,7.67,10.0,10.0,10.0,8.08,83.75,0.1,0,0.0,1,1600.0,0,0,0,0,0,0,0,0,0,0,19541.67
3560.0776,0.491,7.92,7.75,7.25,7.42,7.83,7.58,10.0,10.0,10.0,7.5,83.25,0.08,0,0.0,0,1700.0,0,0,0,0,0,0,0,0,0,0,19541.67
3560.0776,0.491,7.92,7.75,7.25,7.42,7.83,7.58,10.0,10.0,10.0,7.5,83.25,0.08,0,0.0,0,1700.0,0,0,0,0,0,0,0,0,0,0,19541.67
3560.0776,0.491,7.67,7.67,7.58,7.5,7.67,7.42,10.0,10.0,10.0,7.5,83.0,0.12,0,0.0,0,1775.0,0,0,0,0,1,0,0,0,0,0,19541.67
3560.0776,0.491,7.67,7.67,7.58,7.5,7.67,7.42,10.0,10.0,10.0,7.5,83.0,0.12,0,0.0,0,1775.0,0,0,0,0,1,0,0,0,0,0,19541.67
3560.0776,0.491,7.5,7.58,7.67,7.67,7.58,7.58,10.0,10.0,10.0,7.42,83.0,0.06,0,0.0,2,1800.0,0,0,0,0,0,0,0,0,0,0,19541.67
3560.0776,0.491,7.5,7.58,7.67,7.67,7.58,7.58,10.0,10.0,10.0,7.42,83.0,0.06,0,0.0,2,1800.0,0,0,0,0,0,0,0,0,0,0,19541.67
3560.0776,0.491,7.5,7.75,7.33,7.75,7.08,7.83,10.0,10.0,10.0,7.67,82.92,0.15,0,0.0,0,1450.0,0,0,0,0,0,0,0,0,0,0,19541.67
3560.0776,0.491,7.5,7.75,7.33,7.75,7.08,7.83,10.0,10.0,10.0,7.67,82.92,0.15,0,0.0,0,1450.0,0,0,0,0,0,0,0,0,0,0,19541.67
3560.0776,0.491,7.33,7.58,7.42,7.42,7.67,7.67,10.0,10.0,10.0,7.58,82.67,0.11,0,0.0,0,3850.0,0,0,0,0,0,0,0,0,0,0,19541.67
3560.0776,0.491,7.33,7.58,7.42,7.42,7.67,7.67,10.0,10.0,10.0,7.58,82.67,0.11,0,0.0,0,3850.0,0,0,0,0,0,0,0,0,0,0,19541.67
3560.0776,0.491,7.33,7.58,7.17,7.58,7.42,7.58,10.0,10.0,10.0,7.75,82.42,0.0,0,0.0,2,1750.0,0,0,0,0,1,0,0,0,0,0,19541.67
3560.0776,0.491,7.33,7.58,7.17,7.58,7.42,7.58,10.0,10.0,10.0,7.75,82.42,0.0,0,0.0,2,1750.0,0,0,0,0,1,0,0,0,0,0,19541.67
3560.0776,0.491,7.58,7.25,7.42,7.25,7.58,7.83,10.0,10.0,10.0,7.5,82.42,0.02,0,0.0,1,1750.0,0,0,0,0,0,0,0,0,0,0,19541.67
3560.0776,0.491,7.58,7.25,7.42,7.25,7.58,7.83,10.0,10.0,10.0,7.5,82.42,0.02,0,0.0,1,1750.0,0,0,0,0,0,0,0,0,0,0,19541.67
3560.0776,0.491,7.67,7.42,7.67,7.33,7.25,7.58,10.0,10.0,10.0,7.17,82.08,0.08,1,0.0,5,1600.0,0,0,0,0,0,0,0,0,0,0,19541.67
3560.0776,0.491,7.67,7.42,7.67,7.33,7.25,7.58,10.0,10.0,10.0,7.17,82.08,0.08,1,0.0,5,1600.0,0,0,0,0,0,0,0,0,0,0,19541.67
3560.0776,0.491,7.58,7.5,7.17,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.83,0.05,0,0.0,0,1700.0,0,0,0,0,0,0,0,0,0,0,19541.67
3560.0776,0.491,7.58,7.5,7.17,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.83,0.05,0,0.0,0,1700.0,0,0,0,0,0,0,0,0,0,0,19541.67
3560.0776,0.491,7.33,7.42,7.33,7.33,7.5,7.67,10.0,10.0,10.0,7.17,81.75,0.0,0,0.0,1,1750.0,0,0,0,0,1,0,0,0,0,0,19541.67
3560.0776,0.491,7.33,7.42,7.33,7.33,7.5,7.67,10.0,10.0,10.0,7.17,81.75,0.0,0,0.0,1,1750.0,0,0,0,0,1,0,0,0,0,0,19541.67
3560.0776,0.491,7.5,7.42,7.25,7.17,7.17,7.75,10.0,10.0,10.0,7.17,81.42,0.11,0,0.0,0,1750.0,1,0,0,0,0,0,0,0,0,0,19541.67
3560.0776,0.491,7.5,7.42,7.25,7.17,7.17,7.75,10.0,10.0,10.0,7.17,81.42,0.11,0,0.0,0,1750.0,1,0,0,0,0,0,0,0,0,0,19541.67
3311.0442,0.711,7.83,8.0,7.75,7.75,7.83,7.83,10.0,10.0,10.0,8.08,85.08,0.11,0,0.0,8,2136.0,1,0,0,0,0,0,0,0,0,0,9240.0
3311.0442,0.711,7.83,8.0,7.75,7.75,7.83,7.83,10.0,10.0,10.0,8.08,85.08,0.11,0,0.0,8,2136.0,1,0,0,0,0,0,0,0,0,0,9240.0
3311.0442,0.711,7.75,7.92,7.83,7.75,7.75,8.0,10.0,10.0,10.0,7.92,84.92,0.11,0,0.0,3,1775.0,0,0,0,0,1,0,0,0,0,0,9240.0
3311.0442,0.711,7.75,7.92,7.83,7.75,7.75,8.0,10.0,10.0,10.0,7.92,84.92,0.11,0,0.0,3,1775.0,0,0,0,0,1,0,0,0,0,0,9240.0
3311.0442,0.711,7.67,7.83,7.83,8.0,7.58,7.92,10.0,10.0,10.0,7.75,84.58,0.0,0,0.0,2,1750.0,0,0,0,0,1,0,0,0,0,0,9240.0
3311.0442,0.711,7.67,7.83,7.83,8.0,7.58,7.92,10.0,10.0,10.0,7.75,84.58,0.0,0,0.0,2,1750.0,0,0,0,0,1,0,0,0,0,0,9240.0
3311.0442,0.711,7.42,7.67,7.75,7.75,8.08,7.83,10.0,10.0,10.0,8.08,84.58,0.11,0,0.0,6,1800.0,0,0,0,0,1,0,0,0,0,0,9240.0
3311.0442,0.711,7.42,7.67,7.75,7.75,8.08,7.83,10.0,10.0,10.0,8.08,84.58,0.11,0,0.0,6,1800.0,0,0,0,0,1,0,0,0,0,0,9240.0
3311.0442,0.711,7.75,7.75,7.75,7.75,7.83,7.75,10.0,10.0,10.0,7.58,84.17,0.0,0,0.0,2,1750.0,0,0,0,0,1,0,0,0,0,0,9240.0
3311.0442,0.711,7.75,7.75,7.75,7.75,7.83,7.75,10.0,10.0,10.0,7.58,84.17,0.0,0,0.0,2,1750.0,0,0,0,0,1,0,0,0,0,0,9240.0
3311.0442,0.711,7.75,7.75,7.58,7.83,7.17,7.75,10.0,10.0,10.0,7.83,83.67,0.11,0,0.0,1,1750.0,0,0,0,0,1,0,0,0,0,0,9240.0
3311.0442,0.711,7.75,7.75,7.58,7.83,7.17,7.75,10.0,10.0,10.0,7.83,83.67,0.11,0,0.0,1,1750.0,0,0,0,0,1,0,0,0,0,0,9240.0
3311.0442,0.711,7.67,7.67,7.58,7.67,7.75,7.58,10.0,10.0,10.0,7.67,83.58,0.11,0,0.0,3,1775.0,0,0,0,0,1,0,0,0,0,0,9240.0
3311.0442,0.711,7.67,7.67,7.58,7.67,7.75,7.58,10.0,10.0,10.0,7.67,83.58,0.11,0,0.0,3,1775.0,0,0,0,0,1,0,0,0,0,0,9240.0
3311.0442,0.711,7.67,7.58,7.58,7.58,7.67,7.75,10.0,10.0,10.0,7.75,83.58,0.11,0,0.0,4,2136.0,1,0,0,0,0,0,0,0,0,0,9240.0
3311.0442,0.711,7.67,7.58,7.58,7.58,7.67,7.75,10.0,10.0,10.0,7.75,83.58,0.11,0,0.0,4,2136.0,1,0,0,0,0,0,0,0,0,0,9240.0
